"VOYAGE_ID","VESSEL_ID","VOYAGE_STATUS","ESTIMATED_VOYAGE_START_DATE","HAS_CANAL_PASSAGE","CANAL_COST","MILES_DIRECT","MILES_BALLAST","MILES_LOADED","DAYS_TOTAL_AT_SEA","DAYS_TOTAL_IN_PORT","DAYS_BALLAST","DAYS_LOADED","DAYS_WAITING","ORIGIN_PORT_ID","DEST_PORT_ID","RP_BALLAST_ID","RP_LOADED_ID","LAYCAN_START_UTC","LAYCAN_END_UTC"
1064616,1041237,"P",24-JUN-23,0,0,,4894,6845,41.088622562384444,0,17.130016188195825,23.958606374188623,0,103249,,,,24-JUN-23,24-JUN-23
1066103,1043436,"T",27-JAN-25,0,0,,4420,4420,29.749960461479326,0,14.874980230739657,14.874980230739668,0,101122,,,,27-JAN-25,27-JAN-25
1066350,1043366,"T",27-JAN-25,0,0,,4420,4420,28.33329567759936,0,14.166647838799674,14.166647838799683,0,101122,,,,27-JAN-25,27-JAN-25
1066610,1043540,"T",29-JAN-25,0,0,,0,1649,5.550039459636952,0,0,5.550039459636952,0,103029,,,,29-JAN-25,29-JAN-25
1066854,1042900,"A",29-JAN-25,0,0,,3601.201896476669,21667.91146345066,89.08982274333353,0,12.696545147834412,76.39327759549911,0,101018,,,,11-JAN-25,15-JAN-25
1067589,1042900,"P",29-JAN-25,0,0,,3601,12534,56.8886352285074,0,12.696545147834412,44.19209008067298,0,101018,,,,11-JAN-25,15-JAN-25
1067945,1067879,"T",30-JAN-25,0,0,,3040,4108,24.057004768684806,0,10.231404262312775,13.82560050637203,0,101122,,,,30-JAN-25,30-JAN-25
1070479,1042278,"A",30-AUG-22,0,0,,1660.9284929806392,9056.008690577146,36.0666155215887,0,5.5896631975309985,30.476952324057706,0,103154,,,,30-AUG-22,30-AUG-22
1072585,1042278,"P",30-AUG-22,0,0,,1661,9056,36.0666155215887,0,5.5896631975309985,30.476952324057706,0,103154,,,,30-AUG-22,30-AUG-22
1074211,1041021,"T",03-FEB-25,0,0,,481.63569669651764,5314.995629481632,19.507893886176465,0,1.6208893638825113,17.887004522293953,0,104146,,,,03-FEB-25,03-FEB-25
1087147,1041918,"T",07-FEB-25,0,0,,5633,14154,70.85099445692362,0,21.02745897687039,49.82353548005322,0,100941,,,,23-FEB-25,24-FEB-25
1090421,1038877,"T",24-FEB-25,0,0,,1578.062711303767,5314.995629481632,16.814665497945857,0,5.523219489563184,11.291446008382673,0,102955,,,,24-FEB-25,24-FEB-25
1092322,1038877,"T",02-JAN-25,0,0,,0,5314.995629481632,10.857372563974904,0,0,10.857372563974904,0,104078,,,,02-JAN-25,02-JAN-25
1092568,1041918,"T",07-FEB-25,0,0,,5633,14154,68.17725567989152,0,19.409962132495743,48.767293547395774,0,100941,,,,23-FEB-25,24-FEB-25
1093555,1043366,"T",11-FEB-25,0,0,,7271,8187,55.165392197013624,0,26.509337169799714,28.65605502721391,1.4,103436,,,,25-FEB-25,27-FEB-25
1095379,1067879,"T",30-JAN-25,0,0,,3040,4108,23.069461875372518,0,10.231404262312775,12.838057613059743,0,101122,,,,30-JAN-25,30-JAN-25
1102168,1038877,"P",27-JAN-25,0,0,,707.0550400205506,4646.209627091309,18.73642633489151,0,2.474692640071927,16.261733694819583,5.004,103029,,,,04-FEB-25,05-FEB-25
1114135,1043022,"T",27-FEB-25,0,0,,4416.1848750810495,4416.184875081052,29.724321274584,0,14.862160637291995,14.862160637292003,0,101122,,,,27-FEB-25,27-FEB-25
1117971,1042074,"A",27-FEB-25,0,0,,4416.1848750810495,13248.554625243156,59.448642549168,0,14.862160637291995,44.58648191187601,0,101122,,,,27-FEB-25,27-FEB-25
1121839,1043022,"T",27-FEB-25,0,0,,4416.1848750810495,13248.554625243156,59.448642549168,0,14.862160637291995,44.58648191187601,0,101122,,,,27-FEB-25,27-FEB-25
